2.28,9.53631e-08,4.64168e-06,7.44746e-05,3.70187e-18,2.51624e-15,2.20117e-07,19.9349,23.2826,70.3547,85.9055
2.3,9.21003e-08,4.48121e-06,7.19261e-05,3.87721e-18,2.67026e-15,2.18059e-07,19.94,23.2834,70.3588,85.9384
2.32,8.88213e-08,4.32004e-06,6.93649e-05,4.06171e-18,2.83183e-15,2.16073e-07,19.9452,23.2842,70.3628,85.9707
2.34,8.55314e-08,4.15842e-06,6.67952e-05,4.25596e-18,3.00124e-15,2.1416e-07,19.9503,23.2849,70.3668,86.0024
2.36,8.22358e-08,3.99662e-06,6.4221e-05,4.46058e-18,3.17875e-15,2.12318e-07,19.9554,23.2857,70.3706,86.0336
2.38,7.89398e-08,3.83489e-06,6.16466e-05,4.6762e-18,3.36464e-15,2.10549e-07,19.9605,23.2864,70.3744,86.0641
2.4,7.56489e-08,3.6735e-06,5.90761e-05,4.90351e-18,3.5592e-15,2.08851e-07,19.9655,23.2871,70.3782,86.094
2.42,7.23682e-08,3.5127e-06,5.65136e-05,5.1432e-18,3.76273e-15,2.07226e-07,19.9705,23.2878,70.3818,86.1233
2.44,6.9103e-08,3.35276e-06,5.39632e-05,5.39602e-18,3.9755e-15,2.05672e-07,19.9755,23.2885,70.3854,86.1519
2.46,6.58585e-08,3.19394e-06,5.14291e-05,5.66272e-18,4.19783e-15,2.0419e-07,19.9804,23.2891,70.3888,86.1799
2.48,6.26402e-08,3.03649e-06,4.89153e-05,5.94408e-18,4.43001e-15,2.0278e-07,19.9852,23.2898,70.3922,86.2073
2.5,5.9453e-08,2.88067e-06,4.64258e-05,6.24093e-18,4.67235e-15,2.01442e-07,19.99,23.2904,70.3955,86.2339
2.52,5.63021e-08,2.72673e-06,4.39648e-05,6.5541e-18,4.92517e-15,2.00176e-07,19.9947,23.291,70.3988,86.2599
2.54,5.31926e-08,2.57492e-06,4.15361e-05,6.88445e-18,5.18877e-15,1.9898e-07,19.9993,23.2916,70.402,86.2851
2.56,5.01296e-08,2.42549e-06,3.91436e-05,7.23288e-18,5.46349e-15,1.97856e-07,20.0039,23.2922,70.4051,86.3097
2.58,4.7118e-08,2.27867e-06,3.67913e-05,7.6003e-18,5.74963e-15,1.96804e-07,20.0083,23.2928,70.4082,86.3335
2.6,4.41627e-08,2.13471e-06,3.4483e-05,7.98763e-18,6.04754e-15,1.95822e-07,20.0127,23.2934,70.4112,86.3566
2.62,4.12683e-08,1.99384e-06,3.22223e-05,8.39583e-18,6.35754e-15,1.94912e-07,20.017,23.2939,70.4142,86.379
